id_source,name,address,country,cuisine,currency,delivery_cost,lat,lon,opening_hours,image_url,radius,rating,reviews_nr,delivery_options,promo,loc_type,delivery_by,delivery_time,is_mainstream_chain,mon_open,mon_close,tue_open,tue_close,wed_open,wed_close,thu_open,thu_close,fri_open,fri_close,sat_open,sat_close,sun_close,sun_open
4-CZCTERNWNE2HRX,Hoshino Coffee,Hoshino Coffee - United Square,Singapore,"[""Coffee"", ""Western"", ""Japanese""]",SGD,630.0,1.31741457,103.84368,"{""displayedHours"": ""Closed"", ""sun"": ""08:00-20:45"", ""mon"": ""08:00-20:45"", ""tue"": ""08:00-20:45"", ""wed"": ""08:00-20:45"", ""thu"": ""08:00-20:45"", ""fri"": ""08:00-20:45"", ""sat"": ""08:00-20:45""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZCTERNWNE2HRX/hero/5958e2c0bd7646a8a099c35f6daf110f_1591864191337306508.jpeg,3782,4.2,88.0,DELIVERY_TAKEAWAY,"Use ""USQ5OFF"" to enjoy a $5 discount, min spending of $30!",FOOD,GRAB,27.0,0,1900-01-01 08:00:00,1900-01-01 20:45:00,1900-01-01 08:00:00,1900-01-01 20:45:00,1900-01-01 08:00:00,1900-01-01 20:45:00,1900-01-01 08:00:00,1900-01-01 20:45:00,1900-01-01 08:00:00,1900-01-01 20:45:00,1900-01-01 08:00:00,1900-01-01 20:45:00,1900-01-01 20:45:00,1900-01-01 08:00:00
4-CZDVTLJWBF2ZTE,Affinity Cafe & Bakery,Affinity Cafe & Bakery - Serangoon North,Singapore,"[""Coffee"", ""Western"", ""Pasta"", ""Tea""]",SGD,1560.0,1.3666316666666667,103.8734138,"{""displayedHours"": ""Closed"", ""sun"": ""11:30-21:00"", ""mon"": ""10:00-22:00"", ""tue"": ""11:30-21:00"", ""wed"": ""11:30-21:00"", ""thu"": ""11:30-21:00"", ""fri"": ""11:30-21:00"", ""sat"": ""11:30-21:00"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDVTLJWBF2ZTE/hero/112406202ad748b8905158a87cc163da_1587460468300178065.jpeg,5000,4.0,32.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,36.0,0,1900-01-01 10:00:00,1900-01-01 22:00:00,1900-01-01 11:30:00,1900-01-01 21:00:00,1900-01-01 11:30:00,1900-01-01 21:00:00,1900-01-01 11:30:00,1900-01-01 21:00:00,1900-01-01 11:30:00,1900-01-01 21:00:00,1900-01-01 11:30:00,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 11:30:00
SGDD02306,Flavour Flings,Flavour Flings - Hougang Ave 1,Singapore,"[""Burger"", ""Coffee"", ""Tea""]",SGD,1790.0,1.3538305333333334,103.8870742,"{""displayedHours"": ""Closed"", ""sun"": ""11:30-15:30 17:30-21:25"", ""mon"": ""11:30-15:30 17:30-21:25"", ""tue"": ""Closed"", ""wed"": ""17:30-21:25"", ""thu"": ""11:30-15:30 17:30-21:25"", ""fri"": ""11:30-15:30 17:30-21:25"", ""sat"": ""11:30-15:30 17:30-21:25"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD02306/hero/upload-photo-Hero_Photo_ce714d88737547d2a6cc4ecaadee91cd_1556003645926256162.jpeg,5000,4.4,61.0,DELIVERY_TAKEAWAY,S$3.00 off delivery fee with S$35.00 min. order,FOOD,GRAB,26.0,0,1900-01-01 11:30:00,,,,1900-01-01 17:30:00,1900-01-01 21:25:00,1900-01-01 11:30:00,,1900-01-01 11:30:00,,1900-01-01 11:30:00,,,1900-01-01 11:30:00
4-C2M1UFVHVUBAT6,Korfe,Korfe - AMK Hub,Singapore,"[""Bakery & Cake"", ""Coffee & Tea"", ""Korean""]",SGD,1540.0,1.369717,103.848744,"{""displayedHours"": ""Closed"", ""sun"": ""09:00-21:00"", ""mon"": ""10:00-21:00"", ""tue"": ""10:00-21:00"", ""wed"": ""10:00-21:00"", ""thu"": ""10:00-21:00"", ""fri"": ""10:00-21:00"", ""sat"": ""09:00-21:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2M1UFVHVUBAT6/hero/76220c72482d4727b2ee3480bd131be5_1617853210548521735.jpeg,5000,5.0,2.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,33.0,0,1900-01-01 10:00:00,1900-01-01 21:00:00,1900-01-01 10:00:00,1900-01-01 21:00:00,1900-01-01 10:00:00,1900-01-01 21:00:00,1900-01-01 10:00:00,1900-01-01 21:00:00,1900-01-01 10:00:00,1900-01-01 21:00:00,1900-01-01 09:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 09:00:00
4-C2JWCNVFVPKTR6,Orchid Thai (Lai Makan Thai Food),Orchid Thai (Lai Makan Thai Food) - Aperia,Singapore,"[""Coffee & Tea"", ""Halal"", ""Thai""]",SGD,600.0,1.3107894100970272,103.86411519032303,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""09:00-17:00"", ""tue"": ""09:00-17:00"", ""wed"": ""09:00-17:00"", ""thu"": ""09:00-17:00"", ""fri"": ""09:00-17:00"", ""sat"": ""11:30-19:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2JWCNVFVPKTR6/hero/6a1bb1bc633149d783b69a868ae20d94_1611313246044474370.jpg,3782,4.0,1.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,25.0,0,1900-01-01 09:00:00,1900-01-01 17:00:00,1900-01-01 09:00:00,1900-01-01 17:00:00,1900-01-01 09:00:00,1900-01-01 17:00:00,1900-01-01 09:00:00,1900-01-01 17:00:00,1900-01-01 09:00:00,1900-01-01 17:00:00,1900-01-01 11:30:00,1900-01-01 19:00:00,,
SGDD11413,Starbucks,Starbucks - Bishan Community Centre,Singapore,"[""Beverages"", ""Snack"", ""Coffee"", ""Bakery"", ""Tea""]",SGD,1390.0,1.3497561,103.8506424,"{""displayedHours"": ""Closed"", ""sun"": ""08:00-22:00"", ""mon"": ""08:00-21:20"", ""tue"": ""08:00-22:00"", ""wed"": ""08:00-22:00"", ""thu"": ""08:00-21:25"", ""fri"": ""08:00-22:00"", ""sat"": ""08:00-22:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11413/hero/ee0bff77dfd14c0c88ec46bb77e3eeec_1618365106719864321.jpeg,4999,4.5,1780.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,23.0,1,1900-01-01 08:00:00,1900-01-01 21:20:00,1900-01-01 08:00:00,1900-01-01 22:00:00,1900-01-01 08:00:00,1900-01-01 22:00:00,1900-01-01 08:00:00,1900-01-01 21:25:00,1900-01-01 08:00:00,1900-01-01 22:00:00,1900-01-01 08:00:00,1900-01-01 22:00:00,1900-01-01 22:00:00,1900-01-01 08:00:00
4-CZE2TUMHCLKUHE,Seng Huat Tradition Coffee,Seng Huat Tradition Coffee - Hougang Ave 1,Singapore,"[""Beverages"", ""Coffee"", ""Local"", ""Same Prices In-Store""]",SGD,1490.0,1.3544037000000002,103.8903605,"{""displayedHours"": ""Closed"", ""sun"": ""06:00-14:30"", ""mon"": ""06:00-14:30"", ""tue"": ""06:00-14:30"", ""wed"": ""Closed"", ""thu"": ""06:00-14:30"", ""fri"": ""06:00-14:30"", ""sat"": ""06:00-14:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZE2TUMHCLKUHE/hero/768063002f9e4b1781fa7237b7d2633b_1590200038293098551.jpeg,5000,4.8,13.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,28.0,0,1900-01-01 06:00:00,1900-01-01 14:30:00,1900-01-01 06:00:00,1900-01-01 14:30:00,,,1900-01-01 06:00:00,1900-01-01 14:30:00,1900-01-01 06:00:00,1900-01-01 14:30:00,1900-01-01 06:00:00,1900-01-01 14:30:00,1900-01-01 14:30:00,1900-01-01 06:00:00
4-CYMUL4NEENKJUE,Froz Bakery Cafe,Froz Bakery Cafe - Ang Mo Kio Ave 10,Singapore,"[""Bakery"", ""Western"", ""Beverages"", ""Coffee"", ""Dessert""]",SGD,330.0,1.3663714569216892,103.8551538,"{""displayedHours"": ""Closed"", ""sun"": ""10:30-22:30"", ""mon"": ""11:30-22:00"", ""tue"": ""11:30-22:00"", ""wed"": ""11:30-22:00"", ""thu"": ""11:30-22:00"", ""fri"": ""11:30-22:30"", ""sat"": ""10:30-22:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYMUL4NEENKJUE/hero/e45021912bf54fb98d202257a956c112_1561084829239592217.jpeg,2500,4.3,259.0,DELIVERY_TAKEAWAY,20% off Pineapple Balls (Small),FOOD,GRAB,26.0,0,1900-01-01 11:30:00,1900-01-01 22:00:00,1900-01-01 11:30:00,1900-01-01 22:00:00,1900-01-01 11:30:00,1900-01-01 22:00:00,1900-01-01 11:30:00,1900-01-01 22:00:00,1900-01-01 11:30:00,1900-01-01 22:30:00,1900-01-01 10:30:00,1900-01-01 22:30:00,1900-01-01 22:30:00,1900-01-01 10:30:00
SGDD09212,The Bread Shop,The Bread Shop - Upper Serangoon Road,Singapore,"[""Smoothies"", ""Bakery"", ""Cake"", ""Beverages"", ""Coffee""]",SGD,1270.0,1.3615136,103.8864077,"{""displayedHours"": ""Closed"", ""sun"": ""09:05-19:55"", ""mon"": ""10:05-19:55"", ""tue"": ""Closed"", ""wed"": ""10:05-19:55"", ""thu"": ""10:05-19:55"", ""fri"": ""10:05-19:55"", ""sat"": ""09:05-19:55""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD09212/hero/58b4f1e9ab9e4cbbb3d6ebb99f4c6339_1571904523923745499.jpeg,4999,4.4,128.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,28.0,0,1900-01-01 10:05:00,1900-01-01 19:55:00,,,1900-01-01 10:05:00,1900-01-01 19:55:00,1900-01-01 10:05:00,1900-01-01 19:55:00,1900-01-01 10:05:00,1900-01-01 19:55:00,1900-01-01 09:05:00,1900-01-01 19:55:00,1900-01-01 19:55:00,1900-01-01 09:05:00
4-CYXJRRLBAJTCCN,Starbucks,Starbucks - Singapore Institute of Management,Singapore,"[""Western"", ""Sandwiches"", ""Dessert"", ""Coffee"", ""Tea""]",SGD,1960.0,1.3287470250000002,103.77587166666666,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""08:30-18:30"", ""tue"": ""08:30-18:30"", ""wed"": ""08:30-18:30"", ""thu"": ""08:30-18:30"", ""fri"": ""08:30-18:30"", ""sat"": ""Closed""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYXJRRLBAJTCCN/hero/c50ff6ac23e04405a1fa26b04996d27f_1618364752208079343.jpeg,5000,4.4,167.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,25.0,1,1900-01-01 08:30:00,1900-01-01 18:30:00,1900-01-01 08:30:00,1900-01-01 18:30:00,1900-01-01 08:30:00,1900-01-01 18:30:00,1900-01-01 08:30:00,1900-01-01 18:30:00,1900-01-01 08:30:00,1900-01-01 18:30:00,,,,
4-C2DDA3BGV7UGGX,Kim Guan Guan Coffee Trading Pte Ltd,Kim Guan Guan Coffee Trading Pte Ltd - Defu Industrial Estate,Singapore,"[""Coffee & Tea"", ""Mart""]",SGD,1200.0,1.35420255,103.8933493,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""10:00-17:00"", ""tue"": ""10:00-17:00"", ""wed"": ""10:00-17:00"", ""thu"": ""10:00-17:00"", ""fri"": ""10:00-17:00"", ""sat"": ""Closed""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2DDA3BGV7UGGX/hero/eb8ea76d6b1d4deba61f3d7fc232de0b_1606375772501498892.jpeg,4000,4.5,4.0,ONLY_DELIVERY,,MART,GRAB,27.0,0,1900-01-01 10:00:00,1900-01-01 17:00:00,1900-01-01 10:00:00,1900-01-01 17:00:00,1900-01-01 10:00:00,1900-01-01 17:00:00,1900-01-01 10:00:00,1900-01-01 17:00:00,1900-01-01 10:00:00,1900-01-01 17:00:00,,,,
4-CZKCVZDKN2MXRT,Sugartree Gelato,Sugartree Gelato - Stars of Kovan,Singapore,"[""Ice-cream"", ""Coffee & Tea"", ""Islandwide Delivery""]",SGD,1420.0,1.3613712754769138,103.88745802,"{""displayedHours"": ""Closed"", ""sun"": ""13:15-20:30"", ""mon"": ""14:00-20:30"", ""tue"": ""13:15-20:30"", ""wed"": ""13:15-20:30"", ""thu"": ""13:15-20:30"", ""fri"": ""13:15-20:30"", ""sat"": ""13:15-20:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZKCVZDKN2MXRT/hero/a7d3d3d3f81541888c9a83ad55248fa3_1593090440379907378.jpeg,5000,4.4,37.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,29.0,0,1900-01-01 14:00:00,1900-01-01 20:30:00,1900-01-01 13:15:00,1900-01-01 20:30:00,1900-01-01 13:15:00,1900-01-01 20:30:00,1900-01-01 13:15:00,1900-01-01 20:30:00,1900-01-01 13:15:00,1900-01-01 20:30:00,1900-01-01 13:15:00,1900-01-01 20:30:00,1900-01-01 20:30:00,1900-01-01 13:15:00
4-C2BANFKBLPC3HE,See You Latte,See You Latte - Stars Of Kovan,Singapore,"[""Bakery & Cake"", ""Beverages"", ""Breakfast & Brunch"", ""Coffee & Tea"", ""Dessert""]",SGD,1190.0,1.3615954761366795,103.8870705,"{""displayedHours"": ""Closed"", ""sun"": ""08:30-21:00"", ""mon"": ""08:30-21:00"", ""tue"": ""08:30-21:00"", ""wed"": ""08:30-21:00"", ""thu"": ""08:30-21:00"", ""fri"": ""08:30-21:00"", ""sat"": ""08:30-21:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2BANFKBLPC3HE/hero/1ff04817b6ba4f4284c34011976087db_1602061521606421231.jpg,5000,3.9,75.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,29.0,0,1900-01-01 08:30:00,1900-01-01 21:00:00,1900-01-01 08:30:00,1900-01-01 21:00:00,1900-01-01 08:30:00,1900-01-01 21:00:00,1900-01-01 08:30:00,1900-01-01 21:00:00,1900-01-01 08:30:00,1900-01-01 21:00:00,1900-01-01 08:30:00,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 08:30:00
4-C2LAR2VFNYWWC6,Smitten Coffee & Tea,Smitten Coffee & Tea - Jacks Place Building,Singapore,"[""Beverages"", ""Coffee & Tea"", ""Local""]",SGD,199.0,1.3567701,103.8934827,"{""displayedHours"": ""Closed"", ""sun"": ""13:00-17:00"", ""mon"": ""09:00-15:00"", ""tue"": ""09:00-15:00"", ""wed"": ""09:00-15:00"", ""thu"": ""09:00-15:00"", ""fri"": ""Closed"", ""sat"": ""Closed""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LAR2VFNYWWC6/hero/03f59ec9fc844ebdbdd4fb12f698d468_1614076245754986972.jpg,5000,,,ONLY_DELIVERY,,MART,GRAB,,0,1900-01-01 09:00:00,1900-01-01 15:00:00,1900-01-01 09:00:00,1900-01-01 15:00:00,1900-01-01 09:00:00,1900-01-01 15:00:00,1900-01-01 09:00:00,1900-01-01 15:00:00,,,,,1900-01-01 17:00:00,1900-01-01 13:00:00
4-C2LKC4CFVELTLX,Juparo Coffee,Juparo Coffee - The Poiz Centre,Singapore,"[""Chicken"", ""Chinese"", ""Coffee & Tea"", ""Western"", ""Burger""]",SGD,830.0,1.3310205,103.8677872,"{""displayedHours"": ""Closed"", ""sun"": ""09:00-21:30"", ""mon"": ""Closed"", ""tue"": ""09:00-21:30"", ""wed"": ""09:00-21:30"", ""thu"": ""09:00-21:30"", ""fri"": ""09:00-21:30"", ""sat"": ""09:00-21:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LKC4CFVELTLX/hero/eb3d44454eca4086b1a42775a6146c1f_1614927210966521164.jpeg,4999,5.0,6.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,25.0,0,,,1900-01-01 09:00:00,1900-01-01 21:30:00,1900-01-01 09:00:00,1900-01-01 21:30:00,1900-01-01 09:00:00,1900-01-01 21:30:00,1900-01-01 09:00:00,1900-01-01 21:30:00,1900-01-01 09:00:00,1900-01-01 21:30:00,1900-01-01 21:30:00,1900-01-01 09:00:00
4-C2TXCAXWN2CXTE,Lucky Cat Cafe,Lucky Cat Cafe - Hougang Community Club,Singapore,"[""Coffee & Tea"", ""Japanese"", ""Korean"", ""Vegetarian Friendly"", ""Vegan""]",SGD,1860.0,1.36458564524065,103.892311727451,"{""displayedHours"": ""Closed"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""Closed"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TXCAXWN2CXTE/hero/5cfb38c7502847ba8f2bf00985636c48_1621942831138557708.png,5000,5.0,1.0,ONLY_DELIVERY,,FOOD,GRAB,28.0,0,1900-01-01 11:00:00,1900-01-01 20:30:00,1900-01-01 11:00:00,1900-01-01 20:30:00,,,1900-01-01 11:00:00,1900-01-01 20:30:00,1900-01-01 11:00:00,1900-01-01 20:30:00,1900-01-01 11:00:00,1900-01-01 20:30:00,1900-01-01 20:30:00,1900-01-01 11:00:00
4-C2TDTALCMCMKDA,Teasintrees,Teasintrees - Kovan Apartments,Singapore,"[""Beverages"", ""Bubble Tea"", ""Chinese"", ""Coffee & Tea"", ""Halal""]",SGD,1160.0,1.35754,103.87943,"{""displayedHours"": ""Closed"", ""sun"": ""09:00-22:00"", ""mon"": ""Closed"", ""tue"": ""09:00-22:00"", ""wed"": ""Closed"", ""thu"": ""09:00-23:59"", ""fri"": ""14:00-22:00"", ""sat"": ""09:00-10:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TDTALCMCMKDA/hero/058c025e4a62410983ab7eec3e57e8e6_1620401646395905545.png,4999,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,21.0,0,,,1900-01-01 09:00:00,1900-01-01 22:00:00,,,1900-01-01 09:00:00,1900-01-01 23:59:00,1900-01-01 14:00:00,1900-01-01 22:00:00,1900-01-01 09:00:00,1900-01-01 10:00:00,1900-01-01 22:00:00,1900-01-01 09:00:00
4-C2BVKE2CWCJKJ6,Each A Cup,Each-A-Cup - Hougang Village,Singapore,"[""Bubble Tea"", ""Beverages"", ""Coffee & Tea"", ""Same Prices In-Store"", ""Dessert""]",SGD,1540.0,1.3727787655010388,103.8859887328992,"{""displayedHours"": ""Closed"", ""sun"": ""11:00-22:40"", ""mon"": ""11:00-22:40"", ""tue"": ""11:00-22:40"", ""wed"": ""11:00-22:40"", ""thu"": ""11:00-22:40"", ""fri"": ""11:00-22:40"", ""sat"": ""11:00-22:40""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2BVKE2CWCJKJ6/hero/0305c98a74de4b769378b6fb20e0c188_1603264886457064126.png,5000,4.7,152.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,28.0,0,1900-01-01 11:00:00,1900-01-01 22:40:00,1900-01-01 11:00:00,1900-01-01 22:40:00,1900-01-01 11:00:00,1900-01-01 22:40:00,1900-01-01 11:00:00,1900-01-01 22:40:00,1900-01-01 11:00:00,1900-01-01 22:40:00,1900-01-01 11:00:00,1900-01-01 22:40:00,1900-01-01 22:40:00,1900-01-01 11:00:00
4-CZACRJMWSCJ3G2,Sweet Talk,Sweet Talk - Hougang Ave 8,Singapore,"[""Bubble Tea"", ""Coffee"", ""Yogurt"", ""Kids Friendly""]",SGD,1550.0,1.3713162,103.8813117,"{""displayedHours"": ""Closed"", ""sun"": ""08:15-19:00"", ""mon"": ""08:15-20:00"", ""tue"": ""08:15-20:00"", ""wed"": ""08:15-20:00"", ""thu"": ""08:15-20:00"", ""fri"": ""08:15-20:00"", ""sat"": ""08:15-19:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZACRJMWSCJ3G2/hero/75d744222f53440ba1f53b093ffff21f_1580272177329456862.jpg,5000,4.6,154.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,28.0,0,1900-01-01 08:15:00,1900-01-01 20:00:00,1900-01-01 08:15:00,1900-01-01 20:00:00,1900-01-01 08:15:00,1900-01-01 20:00:00,1900-01-01 08:15:00,1900-01-01 20:00:00,1900-01-01 08:15:00,1900-01-01 20:00:00,1900-01-01 08:15:00,1900-01-01 19:00:00,1900-01-01 19:00:00,1900-01-01 08:15:00
4-CY2VEPXTRKWVCE,Minum Minum,Minum Minum - Our Tampines Hub,Singapore,"[""Local"", ""Beverages"", ""Coffee"", ""Breakfast & Brunch"", ""Chinese""]",SGD,1620.0,1.3536797,103.9394749,"{""displayedHours"": ""Closed"", ""sun"": ""08:00-20:30"", ""mon"": ""08:00-20:30"", ""tue"": ""08:00-20:30"", ""wed"": ""08:00-20:30"", ""thu"": ""08:00-20:30"", ""fri"": ""08:00-20:30"", ""sat"": ""08:00-20:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY2VEPXTRKWVCE/hero/eb53bfa27fdc49e5a894c7e1c4cae8e4_1571223694219286518.jpg,5000,4.0,5.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,26.0,0,1900-01-01 08:00:00,1900-01-01 20:30:00,1900-01-01 08:00:00,1900-01-01 20:30:00,1900-01-01 08:00:00,1900-01-01 20:30:00,1900-01-01 08:00:00,1900-01-01 20:30:00,1900-01-01 08:00:00,1900-01-01 20:30:00,1900-01-01 08:00:00,1900-01-01 20:30:00,1900-01-01 20:30:00,1900-01-01 08:00:00
SGDD11195,Toast Box,Toast Box - Tampines Mall,Singapore,"[""Beverages"", ""Local"", ""Coffee"", ""Sandwiches"", ""Tea""]",SGD,330.0,1.352986,103.94488525390624,"{""displayedHours"": ""Closed"", ""sun"": ""09:00-20:30"", ""mon"": ""09:00-20:30"", ""tue"": ""09:00-20:30"", ""wed"": ""09:00-20:30"", ""thu"": ""09:00-20:30"", ""fri"": ""09:00-20:30"", ""sat"": ""09:00-20:30"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11195/hero/738f6f26256945e1a7d5fa3bee45bea0_1616571658587593715.jpeg,2500,4.0,1682.0,DELIVERY_TAKEAWAY,20% OFF Family Bundles,FOOD,GRAB,33.0,1,1900-01-01 09:00:00,1900-01-01 20:30:00,1900-01-01 09:00:00,1900-01-01 20:30:00,1900-01-01 09:00:00,1900-01-01 20:30:00,1900-01-01 09:00:00,1900-01-01 20:30:00,1900-01-01 09:00:00,1900-01-01 20:30:00,1900-01-01 09:00:00,1900-01-01 20:30:00,1900-01-01 20:30:00,1900-01-01 09:00:00
4-CYLKAAAZEZEJJ2,Gelato Cottage,Gelato Cottage - Jalan Pelikat,Singapore,"[""Dessert"", ""Coffee"", ""Western"", ""Tea""]",SGD,1290.0,1.3555950357230653,103.88835160959972,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""12:00-16:30"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYLKAAAZEZEJJ2/hero/86b3f079473e48c2955f0dba0b31c9bb_1561968585653778575.jpeg,5000,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,19.0,0,1900-01-01 12:00:00,1900-01-01 16:30:00,,,,,,,,,,,,
4-CZDVAZAJV25JPA,Two Cranes,Two Cranes - Hougang Street 21 [Islandwide Delivery],Singapore,"[""Coffee"", ""Bakery"", ""Tea"", ""Breakfast & Brunch"", ""Cake""]",SGD,1230.0,1.3593220611111112,103.8875293,"{""displayedHours"": ""Closed"", ""sun"": ""09:00-20:25"", ""mon"": ""09:00-20:25"", ""tue"": ""09:00-20:25"", ""wed"": ""09:00-20:25"", ""thu"": ""09:00-20:25"", ""fri"": ""09:00-20:25"", ""sat"": ""09:00-20:25""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDVAZAJV25JPA/hero/b3c85205dba84984b7c2d2d2202e7247_1587450898990414371.jpeg,25000,4.4,493.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,28.0,0,1900-01-01 09:00:00,1900-01-01 20:25:00,1900-01-01 09:00:00,1900-01-01 20:25:00,1900-01-01 09:00:00,1900-01-01 20:25:00,1900-01-01 09:00:00,1900-01-01 20:25:00,1900-01-01 09:00:00,1900-01-01 20:25:00,1900-01-01 09:00:00,1900-01-01 20:25:00,1900-01-01 20:25:00,1900-01-01 09:00:00
4-CZDJSEXZEGAXNN,Alsalam Restaurant,Alsalam Restaurant - Tampines Street 44,Singapore,"[""Beverages"", ""Coffee"", ""Indian"", ""Tea""]",SGD,450.0,1.3600541625347915,103.95378297282188,"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDJSEXZEGAXNN/hero/0aaa229837f34295ac0d82764b2023f4_1586879299361245412.jpg,5000,4.2,99.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,23.0,0,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 23:59:00,1900-01-01 00:00:00
4-CZBVVLLULCBVKA,Starbucks,Starbucks - Our Tampines Hub,Singapore,"[""Coffee"", ""Bakery"", ""Beverages"", ""Tea"", ""Cake""]",SGD,1620.0,1.3538202,103.94113254547118,"{""displayedHours"": ""Closed"", ""sun"": ""08:00-21:30"", ""mon"": ""08:00-21:30"", ""tue"": ""08:00-21:30"", ""wed"": ""08:00-21:30"", ""thu"": ""08:00-21:30"", ""fri"": ""08:00-21:30"", ""sat"": ""08:00-21:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZBVVLLULCBVKA/hero/f84c5ee557694362a8d919942a436418_1618365143275936737.jpeg,5000,4.5,1964.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,22.0,1,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 21:30:00,1900-01-01 08:00:00
